,author,num_pages_grp,count
3507,Curtis Sittenfeld,500-749,0
3508,Curtis Sittenfeld,750-999,0
3509,Curtis Sittenfeld,>=1000,0
3510,Cynthia Chin-Lee,<250,1
3511,Cynthia Chin-Lee,250-499,0
3512,Cynthia Chin-Lee,500-749,0
3513,Cynthia Chin-Lee,750-999,0
3514,Cynthia Chin-Lee,>=1000,0
3515,Cynthia Harrod-Eagles,<250,0
3516,Cynthia Harrod-Eagles,250-499,1
3517,Cynthia Harrod-Eagles,500-749,0
3518,Cynthia Harrod-Eagles,750-999,0
3519,Cynthia Harrod-Eagles,>=1000,0
3520,Cynthia J. Arnson,<250,0
3521,Cynthia J. Arnson,250-499,1
3522,Cynthia J. Arnson,500-749,0
3523,Cynthia J. Arnson,750-999,0
3524,Cynthia J. Arnson,>=1000,0
3525,Cynthia Rylant,<250,0
3526,Cynthia Rylant,250-499,1
3527,Cynthia Rylant,500-749,0
3528,Cynthia Rylant,750-999,0
3529,Cynthia Rylant,>=1000,0
3530,Cynthia Voigt,<250,0
3531,Cynthia Voigt,250-499,1
3532,Cynthia Voigt,500-749,0
3533,Cynthia Voigt,750-999,0
3534,Cynthia Voigt,>=1000,0
3535,Cynthia W. Shelmerdine,<250,0
3536,Cynthia W. Shelmerdine,250-499,1
3537,Cynthia W. Shelmerdine,500-749,0
3538,Cynthia W. Shelmerdine,750-999,0
3539,Cynthia W. Shelmerdine,>=1000,0
3540,D. Medina Lasansky,<250,0
3541,D. Medina Lasansky,250-499,1
3542,D. Medina Lasansky,500-749,0
3543,D. Medina Lasansky,750-999,0
3544,D. Medina Lasansky,>=1000,0
3545,D.B. Wyndham-Lewis,<250,0
3546,D.B. Wyndham-Lewis,250-499,1
3547,D.B. Wyndham-Lewis,500-749,0
3548,D.B. Wyndham-Lewis,750-999,0
3549,D.B. Wyndham-Lewis,>=1000,0
3550,D.C. Talk,<250,0
3551,D.C. Talk,250-499,1
3552,D.C. Talk,500-749,0
3553,D.C. Talk,750-999,0
3554,D.C. Talk,>=1000,0
3555,D.H. Lawrence,<250,1
3556,D.H. Lawrence,250-499,0
3557,D.H. Lawrence,500-749,0
3558,D.H. Lawrence,750-999,0
3559,D.H. Lawrence,>=1000,0
3560,D.T. Max,<250,1
3561,D.T. Max,250-499,0
3562,D.T. Max,500-749,0
3563,D.T. Max,750-999,0
3564,D.T. Max,>=1000,0
3565,D.W. Buffa,<250,0
3566,D.W. Buffa,250-499,1
3567,D.W. Buffa,500-749,0
3568,D.W. Buffa,750-999,0
3569,D.W. Buffa,>=1000,0
3570,D.W. Meinig,<250,0
3571,D.W. Meinig,250-499,0
3572,D.W. Meinig,500-749,1
3573,D.W. Meinig,750-999,0
3574,D.W. Meinig,>=1000,0
3575,Dai Sijie,<250,1
3576,Dai Sijie,250-499,0
3577,Dai Sijie,500-749,0
3578,Dai Sijie,750-999,0
3579,Dai Sijie,>=1000,0
3580,Daidōji Yūzan,<250,1
3581,Daidōji Yūzan,250-499,0
3582,Daidōji Yūzan,500-749,0
3583,Daidōji Yūzan,750-999,0
3584,Daidōji Yūzan,>=1000,0
3585,Daisy Meadows,<250,0
3586,Daisy Meadows,250-499,1
3587,Daisy Meadows,500-749,0
3588,Daisy Meadows,750-999,0
3589,Daisy Meadows,>=1000,0
3590,Dalai Lama XIV,<250,0
3591,Dalai Lama XIV,250-499,1
3592,Dalai Lama XIV,500-749,0
3593,Dalai Lama XIV,750-999,0
3594,Dalai Lama XIV,>=1000,0
3595,Dale Brown,<250,0
3596,Dale Brown,250-499,0
3597,Dale Brown,500-749,1
3598,Dale Brown,750-999,0
3599,Dale Brown,>=1000,0
3600,Dale Carnegie,<250,0
3601,Dale Carnegie,250-499,1
3602,Dale Carnegie,500-749,0
3603,Dale Carnegie,750-999,0
3604,Dale Carnegie,>=1000,0
3605,Dale Peck,<250,0
3606,Dale Peck,250-499,0
3607,Dale Peck,500-749,0
3608,Dale Peck,750-999,1
3609,Dale Peck,>=1000,0
3610,Dale Peterson,<250,0
3611,Dale Peterson,250-499,0
3612,Dale Peterson,500-749,1
3613,Dale Peterson,750-999,0
3614,Dale Peterson,>=1000,0
3615,Dallas Willard,<250,0
3616,Dallas Willard,250-499,0
3617,Dallas Willard,500-749,1
3618,Dallas Willard,750-999,0
3619,Dallas Willard,>=1000,0
3620,Damion Hunter,<250,0
3621,Damion Hunter,250-499,0
3622,Damion Hunter,500-749,0
3623,Damion Hunter,750-999,1
3624,Damion Hunter,>=1000,0
3625,Dan B. Allender,<250,0
3626,Dan B. Allender,250-499,0
3627,Dan B. Allender,500-749,1
3628,Dan B. Allender,750-999,0
3629,Dan B. Allender,>=1000,0
3630,Dan Birlew,<250,0
3631,Dan Birlew,250-499,1
3632,Dan Birlew,500-749,0
3633,Dan Birlew,750-999,0
3634,Dan Birlew,>=1000,0
3635,Dan Brown,<250,0
3636,Dan Brown,250-499,1
3637,Dan Brown,500-749,0
3638,Dan Brown,750-999,0
3639,Dan Brown,>=1000,0
3640,Dan Harrington,<250,1
3641,Dan Harrington,250-499,0
3642,Dan Harrington,500-749,0
3643,Dan Harrington,750-999,0
3644,Dan Harrington,>=1000,0
3645,Dan Hitt,<250,1
3646,Dan Hitt,250-499,0
3647,Dan Hitt,500-749,0
3648,Dan Hitt,750-999,0
3649,Dan Hitt,>=1000,0
3650,Dan Millman,<250,0
3651,Dan Millman,250-499,1
3652,Dan Millman,500-749,0
3653,Dan Millman,750-999,0
3654,Dan Millman,>=1000,0
3655,Dan Nadel,<250,1
3656,Dan Nadel,250-499,0
3657,Dan Nadel,500-749,0
3658,Dan Nadel,750-999,0
3659,Dan Nadel,>=1000,0
3660,Dan Savage,<250,0
3661,Dan Savage,250-499,1
3662,Dan Savage,500-749,0
3663,Dan Savage,750-999,0
3664,Dan Savage,>=1000,0
3665,Dan Simmons,<250,1
3666,Dan Simmons,250-499,0
3667,Dan Simmons,500-749,0
3668,Dan Simmons,750-999,0
3669,Dan Simmons,>=1000,0
3670,Dan Slott,<250,0
3671,Dan Slott,250-499,0
3672,Dan Slott,500-749,0
3673,Dan Slott,750-999,0
3674,Dan Slott,>=1000,1
3675,Dani Cavallaro,<250,1
3676,Dani Cavallaro,250-499,0
3677,Dani Cavallaro,500-749,0
3678,Dani Cavallaro,750-999,0
3679,Dani Cavallaro,>=1000,0
3680,Daniel  Wallace,<250,1
3681,Daniel  Wallace,250-499,0
3682,Daniel  Wallace,500-749,0
3683,Daniel  Wallace,750-999,0
3684,Daniel  Wallace,>=1000,0
3685,Daniel Abdal-Hayy Moore,<250,0
3686,Daniel Abdal-Hayy Moore,250-499,1
3687,Daniel Abdal-Hayy Moore,500-749,0
3688,Daniel Abdal-Hayy Moore,750-999,0
3689,Daniel Abdal-Hayy Moore,>=1000,0
3690,Daniel Abraham,<250,0
3691,Daniel Abraham,250-499,0
3692,Daniel Abraham,500-749,0
3693,Daniel Abraham,750-999,1
3694,Daniel Abraham,>=1000,0
3695,Daniel C. Dennett,<250,1
3696,Daniel C. Dennett,250-499,0
3697,Daniel C. Dennett,500-749,0
3698,Daniel C. Dennett,750-999,0
3699,Daniel C. Dennett,>=1000,0
3700,Daniel Clowes,<250,0
3701,Daniel Clowes,250-499,1
3702,Daniel Clowes,500-749,0
3703,Daniel Clowes,750-999,0
3704,Daniel Clowes,>=1000,0
3705,Daniel Defoe,<250,0
3706,Daniel Defoe,250-499,1
3707,Daniel Defoe,500-749,0
3708,Daniel Defoe,750-999,0
3709,Daniel Defoe,>=1000,0
3710,Daniel Duane,<250,0
3711,Daniel Duane,250-499,0
3712,Daniel Duane,500-749,0
3713,Daniel Duane,750-999,1
3714,Daniel Duane,>=1000,0
3715,Daniel Goleman,<250,1
3716,Daniel Goleman,250-499,0
3717,Daniel Goleman,500-749,0
3718,Daniel Goleman,750-999,0
3719,Daniel Goleman,>=1000,0
3720,Daniel Horowitz,<250,0
3721,Daniel Horowitz,250-499,1
3722,Daniel Horowitz,500-749,0
3723,Daniel Horowitz,750-999,0
3724,Daniel Horowitz,>=1000,0
3725,Daniel Jonah Goldhagen,<250,1
3726,Daniel Jonah Goldhagen,250-499,0
3727,Daniel Jonah Goldhagen,500-749,0
3728,Daniel Jonah Goldhagen,750-999,0
3729,Daniel Jonah Goldhagen,>=1000,0
3730,Daniel Keyes,<250,0
3731,Daniel Keyes,250-499,1
3732,Daniel Keyes,500-749,0
3733,Daniel Keyes,750-999,0
3734,Daniel Keyes,>=1000,0
3735,Daniel Pinchbeck,<250,1
3736,Daniel Pinchbeck,250-499,0
3737,Daniel Pinchbeck,500-749,0
3738,Daniel Pinchbeck,750-999,0
3739,Daniel Pinchbeck,>=1000,0
3740,Daniel Pool,<250,0
3741,Daniel Pool,250-499,1
3742,Daniel Pool,500-749,0
3743,Daniel Pool,750-999,0
3744,Daniel Pool,>=1000,0
3745,Daniel Quinn,<250,0
3746,Daniel Quinn,250-499,1
3747,Daniel Quinn,500-749,0
3748,Daniel Quinn,750-999,0
3749,Daniel Quinn,>=1000,0
3750,Daniel Topolski,<250,0
3751,Daniel Topolski,250-499,0
3752,Daniel Topolski,500-749,1
3753,Daniel Topolski,750-999,0
3754,Daniel Topolski,>=1000,0
3755,Danielle Steel,<250,0
3756,Danielle Steel,250-499,0
3757,Danielle Steel,500-749,1
3758,Danielle Steel,750-999,0
3759,Danielle Steel,>=1000,0
3760,Danny Palmerlee,<250,1
3761,Danny Palmerlee,250-499,0
3762,Danny Palmerlee,500-749,0
3763,Danny Palmerlee,750-999,0
3764,Danny Palmerlee,>=1000,0
3765,Dante Alighieri,<250,1
3766,Dante Alighieri,250-499,0
3767,Dante Alighieri,500-749,0
3768,Dante Alighieri,750-999,0
3769,Dante Alighieri,>=1000,0
3770,Danzy Senna,<250,0
3771,Danzy Senna,250-499,1
3772,Danzy Senna,500-749,0
3773,Danzy Senna,750-999,0
3774,Danzy Senna,>=1000,0
3775,Daphne du Maurier,<250,0
3776,Daphne du Maurier,250-499,1
3777,Daphne du Maurier,500-749,0
3778,Daphne du Maurier,750-999,0
3779,Daphne du Maurier,>=1000,0
3780,Darcy Frey,<250,1
3781,Darcy Frey,250-499,0
3782,Darcy Frey,500-749,0
3783,Darcy Frey,750-999,0
3784,Darcy Frey,>=1000,0
3785,Daria Snadowsky,<250,1
3786,Daria Snadowsky,250-499,0
3787,Daria Snadowsky,500-749,0
3788,Daria Snadowsky,750-999,0
3789,Daria Snadowsky,>=1000,0
3790,Darina Allen,<250,0
3791,Darina Allen,250-499,0
3792,Darina Allen,500-749,1
3793,Darina Allen,750-999,0
3794,Darina Allen,>=1000,0
3795,Daron Acemoğlu,<250,1
3796,Daron Acemoğlu,250-499,0
3797,Daron Acemoğlu,500-749,0
3798,Daron Acemoğlu,750-999,0
3799,Daron Acemoğlu,>=1000,0
3800,Darren R. Weissman,<250,0
3801,Darren R. Weissman,250-499,1
3802,Darren R. Weissman,500-749,0
3803,Darren R. Weissman,750-999,0
3804,Darren R. Weissman,>=1000,0
3805,Darren Shan,<250,1
3806,Darren Shan,250-499,0
3807,Darren Shan,500-749,0
3808,Darren Shan,750-999,0
3809,Darren Shan,>=1000,0
3810,Darwin Porter,<250,0
3811,Darwin Porter,250-499,0
3812,Darwin Porter,500-749,1
3813,Darwin Porter,750-999,0
3814,Darwin Porter,>=1000,0
3815,Dashiell Hammett,<250,1
3816,Dashiell Hammett,250-499,0
3817,Dashiell Hammett,500-749,0
3818,Dashiell Hammett,750-999,0
3819,Dashiell Hammett,>=1000,0
3820,Dashka Slater,<250,0
3821,Dashka Slater,250-499,1
3822,Dashka Slater,500-749,0
3823,Dashka Slater,750-999,0
3824,Dashka Slater,>=1000,0
3825,Dava Sobel,<250,0
3826,Dava Sobel,250-499,0
3827,Dava Sobel,500-749,0
3828,Dava Sobel,750-999,1
3829,Dava Sobel,>=1000,0
3830,Dave Aikins,<250,0
3831,Dave Aikins,250-499,1
3832,Dave Aikins,500-749,0
3833,Dave Aikins,750-999,0
3834,Dave Aikins,>=1000,0
3835,Dave Barry,<250,0
3836,Dave Barry,250-499,1
3837,Dave Barry,500-749,0
3838,Dave Barry,750-999,0
3839,Dave Barry,>=1000,0
3840,Dave Crane,<250,0
3841,Dave Crane,250-499,0
3842,Dave Crane,500-749,1
3843,Dave Crane,750-999,0
3844,Dave Crane,>=1000,0
3845,Dave Eggers,<250,0
3846,Dave Eggers,250-499,1
3847,Dave Eggers,500-749,0
3848,Dave Eggers,750-999,0
3849,Dave Eggers,>=1000,0
3850,Dave Lakhani,<250,1
3851,Dave Lakhani,250-499,0
3852,Dave Lakhani,500-749,0
3853,Dave Lakhani,750-999,0
3854,Dave Lakhani,>=1000,0
3855,Dave Land,<250,0
3856,Dave Land,250-499,1
3857,Dave Land,500-749,0
3858,Dave Land,750-999,0
3859,Dave Land,>=1000,0
3860,Dave Luckett,<250,0
3861,Dave Luckett,250-499,1
3862,Dave Luckett,500-749,0
3863,Dave Luckett,750-999,0
3864,Dave Luckett,>=1000,0
3865,Dave Pelzer,<250,0
3866,Dave Pelzer,250-499,1
3867,Dave Pelzer,500-749,0
3868,Dave Pelzer,750-999,0
3869,Dave Pelzer,>=1000,0
3870,Dave R. Palmer,<250,1
3871,Dave R. Palmer,250-499,0
3872,Dave R. Palmer,500-749,0
3873,Dave R. Palmer,750-999,0
3874,Dave R. Palmer,>=1000,0
3875,Dave Robinson,<250,0
3876,Dave Robinson,250-499,0
3877,Dave Robinson,500-749,1
3878,Dave Robinson,750-999,0
3879,Dave Robinson,>=1000,0
3880,Dave Shea,<250,0
3881,Dave Shea,250-499,1
3882,Dave Shea,500-749,0
3883,Dave Shea,750-999,0
3884,Dave Shea,>=1000,0
3885,Dave Thomas,<250,0
3886,Dave Thomas,250-499,0
3887,Dave Thomas,500-749,0
3888,Dave Thomas,750-999,1
3889,Dave Thomas,>=1000,0
3890,David        James,<250,1
3891,David        James,250-499,0
3892,David        James,500-749,0
3893,David        James,750-999,0
3894,David        James,>=1000,0
3895,David      West,<250,1
3896,David      West,250-499,0
3897,David      West,500-749,0
3898,David      West,750-999,0
3899,David      West,>=1000,0
3900,David     Payne,<250,0
3901,David     Payne,250-499,0
3902,David     Payne,500-749,0
3903,David     Payne,750-999,1
3904,David     Payne,>=1000,0
3905,David    Allen,<250,0
3906,David    Allen,250-499,1
3907,David    Allen,500-749,0
3908,David    Allen,750-999,0
3909,David    Allen,>=1000,0
3910,David   Robbins,<250,0
3911,David   Robbins,250-499,0
3912,David   Robbins,500-749,1
3913,David   Robbins,750-999,0
3914,David   Robbins,>=1000,0
3915,David   Ward,<250,1
3916,David   Ward,250-499,0
3917,David   Ward,500-749,0
3918,David   Ward,750-999,0
3919,David   Ward,>=1000,0
3920,David  Allen,<250,0
3921,David  Allen,250-499,1
3922,David  Allen,500-749,0
3923,David  Allen,750-999,0
3924,David  Allen,>=1000,0
3925,David  Michaels,<250,0
3926,David  Michaels,250-499,1
3927,David  Michaels,500-749,0
3928,David  Michaels,750-999,0
3929,David  Michaels,>=1000,0
3930,David  Roberts,<250,1
3931,David  Roberts,250-499,0
3932,David  Roberts,500-749,0
3933,David  Roberts,750-999,0
3934,David  Roberts,>=1000,0
3935,David A. Adler,<250,1
3936,David A. Adler,250-499,0
3937,David A. Adler,500-749,0
3938,David A. Adler,750-999,0
3939,David A. Adler,>=1000,0
3940,David A. Black,<250,0
3941,David A. Black,250-499,1
3942,David A. Black,500-749,0
3943,David A. Black,750-999,0
3944,David A. Black,>=1000,0
3945,David A. Nadler,<250,0
3946,David A. Nadler,250-499,1
3947,David A. Nadler,500-749,0
3948,David A. Nadler,750-999,0
3949,David A. Nadler,>=1000,0
3950,David A. Stewart,<250,1
3951,David A. Stewart,250-499,0
3952,David A. Stewart,500-749,0
3953,David A. Stewart,750-999,0
3954,David A. Stewart,>=1000,0
3955,David A. Ufer,<250,1
3956,David A. Ufer,250-499,0
3957,David A. Ufer,500-749,0
3958,David A. Ufer,750-999,0
3959,David A. Ufer,>=1000,0
3960,David Allen Sibley,<250,0
3961,David Allen Sibley,250-499,1
3962,David Allen Sibley,500-749,0
3963,David Allen Sibley,750-999,0
3964,David Allen Sibley,>=1000,0
3965,David Almond,<250,0
3966,David Almond,250-499,1
3967,David Almond,500-749,0
3968,David Almond,750-999,0
3969,David Almond,>=1000,0
3970,David Axton,<250,1
3971,David Axton,250-499,0
3972,David Axton,500-749,0
3973,David Axton,750-999,0
3974,David Axton,>=1000,0
3975,David B.,<250,1
3976,David B.,250-499,0
3977,David B.,500-749,0
3978,David B.,750-999,0
3979,David B.,>=1000,0
3980,David Baggett,<250,1
3981,David Baggett,250-499,0
3982,David Baggett,500-749,0
3983,David Baggett,750-999,0
3984,David Baggett,>=1000,0
3985,David Baldacci,<250,1
3986,David Baldacci,250-499,0
3987,David Baldacci,500-749,0
3988,David Baldacci,750-999,0
3989,David Baldacci,>=1000,0
3990,David Bjerklie,<250,1
3991,David Bjerklie,250-499,0
3992,David Bjerklie,500-749,0
3993,David Bjerklie,750-999,0
3994,David Bjerklie,>=1000,0
3995,David Bodanis,<250,1
3996,David Bodanis,250-499,0
3997,David Bodanis,500-749,0
3998,David Bodanis,750-999,0
3999,David Bodanis,>=1000,0
4000,David Bowie,<250,0
4001,David Bowie,250-499,1
4002,David Bowie,500-749,0
4003,David Bowie,750-999,0
4004,David Bowie,>=1000,0
4005,David Brin,<250,0
4006,David Brin,250-499,1
4007,David Brin,500-749,0
4008,David Brin,750-999,0
4009,David Brin,>=1000,0
4010,David Bromberg,<250,1
4011,David Bromberg,250-499,0
4012,David Bromberg,500-749,0
4013,David Bromberg,750-999,0
4014,David Bromberg,>=1000,0
4015,David Burnie,<250,0
4016,David Burnie,250-499,1
4017,David Burnie,500-749,0
4018,David Burnie,750-999,0
4019,David Burnie,>=1000,0
4020,David Cairns,<250,0
4021,David Cairns,250-499,1
4022,David Cairns,500-749,0
4023,David Cairns,750-999,0
4024,David Cairns,>=1000,0
4025,David Colbert,<250,1
4026,David Colbert,250-499,0
4027,David Colbert,500-749,0
4028,David Colbert,750-999,0
4029,David Colbert,>=1000,0
4030,David Cote,<250,1
4031,David Cote,250-499,0
4032,David Cote,500-749,0
4033,David Cote,750-999,0
4034,David Cote,>=1000,0
4035,David D. Burns,<250,0
4036,David D. Burns,250-499,1
4037,David D. Burns,500-749,0
4038,David D. Burns,750-999,0
4039,David D. Burns,>=1000,0
4040,David Dalton,<250,0
4041,David Dalton,250-499,1
4042,David Dalton,500-749,0
4043,David Dalton,750-999,0
4044,David Dalton,>=1000,0
4045,David Day,<250,1
4046,David Day,250-499,0
4047,David Day,500-749,0
4048,David Day,750-999,0
4049,David Day,>=1000,0
4050,David Deida,<250,0
4051,David Deida,250-499,1
4052,David Deida,500-749,0
4053,David Deida,750-999,0
4054,David Deida,>=1000,0
4055,David Donovan,<250,1
4056,David Donovan,250-499,0
4057,David Donovan,500-749,0
4058,David Donovan,750-999,0
4059,David Donovan,>=1000,0
4060,David E. Kaiser,<250,0
4061,David E. Kaiser,250-499,1
4062,David E. Kaiser,500-749,0
4063,David E. Kaiser,750-999,0
4064,David E. Kaiser,>=1000,0
4065,David Eddings,<250,0
4066,David Eddings,250-499,1
4067,David Eddings,500-749,0
4068,David Eddings,750-999,0
4069,David Eddings,>=1000,0
4070,David Edmonds,<250,0
4071,David Edmonds,250-499,0
4072,David Edmonds,500-749,0
4073,David Edmonds,750-999,1
4074,David Edmonds,>=1000,0
4075,David Ellis,<250,0
4076,David Ellis,250-499,1
4077,David Ellis,500-749,0
4078,David Ellis,750-999,0
4079,David Ellis,>=1000,0
4080,David Filkin,<250,1
4081,David Filkin,250-499,0
4082,David Filkin,500-749,0
4083,David Filkin,750-999,0
4084,David Filkin,>=1000,0
4085,David Foster Wallace,<250,0
4086,David Foster Wallace,250-499,1
4087,David Foster Wallace,500-749,0
4088,David Foster Wallace,750-999,0
4089,David Foster Wallace,>=1000,0
4090,David G. Hartwell,<250,1
4091,David G. Hartwell,250-499,0
4092,David G. Hartwell,500-749,0
4093,David G. Hartwell,750-999,0
4094,David G. Hartwell,>=1000,0
4095,David Gemmell,<250,0
4096,David Gemmell,250-499,1
4097,David Gemmell,500-749,0
4098,David Gemmell,750-999,0
4099,David Gemmell,>=1000,0
4100,David Gerrold,<250,1
4101,David Gerrold,250-499,0
4102,David Gerrold,500-749,0
4103,David Gerrold,750-999,0
4104,David Gerrold,>=1000,0
4105,David Goodis,<250,1
4106,David Goodis,250-499,0
4107,David Goodis,500-749,0
4108,David Goodis,750-999,0
4109,David Goodis,>=1000,0
4110,David Grene,<250,1
4111,David Grene,250-499,0
4112,David Grene,500-749,0
4113,David Grene,750-999,0
4114,David Grene,>=1000,0
4115,David Guterson,<250,0
4116,David Guterson,250-499,1
4117,David Guterson,500-749,0
4118,David Guterson,750-999,0
4119,David Guterson,>=1000,0
4120,David H. Chilton,<250,1
4121,David H. Chilton,250-499,0
4122,David H. Chilton,500-749,0
4123,David H. Chilton,750-999,0
4124,David H. Chilton,>=1000,0
4125,David Hackett Fischer,<250,0
4126,David Hackett Fischer,250-499,0
4127,David Hackett Fischer,500-749,1
4128,David Hackett Fischer,750-999,0
4129,David Hackett Fischer,>=1000,0
4130,David Haynes,<250,1
4131,David Haynes,250-499,0
4132,David Haynes,500-749,0
4133,David Haynes,750-999,0
4134,David Haynes,>=1000,0
4135,David Hewson,<250,1
4136,David Hewson,250-499,0
4137,David Hewson,500-749,0
4138,David Hewson,750-999,0
4139,David Hewson,>=1000,0
4140,David Horowitz,<250,0
4141,David Horowitz,250-499,0
4142,David Horowitz,500-749,1
4143,David Horowitz,750-999,0
4144,David Horowitz,>=1000,0
4145,David J. Chalmers,<250,0
4146,David J. Chalmers,250-499,0
4147,David J. Chalmers,500-749,1
4148,David J. Chalmers,750-999,0
4149,David J. Chalmers,>=1000,0
4150,David J. Danelo,<250,0
4151,David J. Danelo,250-499,0
4152,David J. Danelo,500-749,1
4153,David J. Danelo,750-999,0
4154,David J. Danelo,>=1000,0
4155,David J. Hassel,<250,0
4156,David J. Hassel,250-499,1
4157,David J. Hassel,500-749,0
4158,David J. Hassel,750-999,0
4159,David J. Hassel,>=1000,0
4160,David James Duncan,<250,1
4161,David James Duncan,250-499,0
4162,David James Duncan,500-749,0
4163,David James Duncan,750-999,0
4164,David James Duncan,>=1000,0
4165,David K. Shipler,<250,0
4166,David K. Shipler,250-499,1
4167,David K. Shipler,500-749,0
4168,David K. Shipler,750-999,0
4169,David K. Shipler,>=1000,0
4170,David L. Holmes,<250,1
4171,David L. Holmes,250-499,0
4172,David L. Holmes,500-749,0
4173,David L. Holmes,750-999,0
4174,David L. Holmes,>=1000,0
4175,David L. Hull,<250,0
4176,David L. Hull,250-499,1
4177,David L. Hull,500-749,0
4178,David L. Hull,750-999,0
4179,David L. Hull,>=1000,0
4180,David L. Robbins,<250,0
4181,David L. Robbins,250-499,1
4182,David L. Robbins,500-749,0
4183,David L. Robbins,750-999,0
4184,David L. Robbins,>=1000,0
4185,David Lazar,<250,0
4186,David Lazar,250-499,1
4187,David Lazar,500-749,0
4188,David Lazar,750-999,0
4189,David Lazar,>=1000,0
4190,David Levithan,<250,0
4191,David Levithan,250-499,1
4192,David Levithan,500-749,0
4193,David Levithan,750-999,0
